date,arrivals_in_qtl,modal_price,apmc_commodity,label
2015-12-01,610923,1062,solapur_onion,4394
2016-01-01,413714,963,solapur_onion,4394
2016-02-01,405389,508,solapur_onion,4394
2016-03-01,397596,479,solapur_onion,4394
2016-04-01,348548,481,solapur_onion,4394
2016-05-01,358024,496,solapur_onion,4394
2016-06-01,221663,563,solapur_onion,4394
2016-07-01,118373,633,solapur_onion,4394
2016-08-01,147718,506,solapur_onion,4394
2016-09-01,164624,465,solapur_onion,4394
2016-10-01,294067,522,solapur_onion,4394
2016-11-01,502096,623,solapur_onion,4394
2014-09-01,2578,371,solapur_papai,4395
2014-10-01,2610,319,solapur_papai,4395
2014-11-01,1711,371,solapur_papai,4395
2014-12-01,1148,325,solapur_papai,4395
2015-02-01,2003,233,solapur_papai,4395
2015-03-01,2040,238,solapur_papai,4395
2015-05-01,6,250,solapur_papai,4395
2015-06-01,395,1145,solapur_papai,4395
2015-07-01,3469,461,solapur_papai,4395
2015-08-01,370,614,solapur_papai,4395
2015-09-01,1390,475,solapur_papai,4395
2015-10-01,362,364,solapur_papai,4395
2015-11-01,474,613,solapur_papai,4395
2015-12-01,107,483,solapur_papai,4395
2016-01-01,600,313,solapur_papai,4395
2016-02-01,57,450,solapur_papai,4395
2016-03-01,3,350,solapur_papai,4395
2016-04-01,3,150,solapur_papai,4395
2016-05-01,3,200,solapur_papai,4395
2016-07-01,90,681,solapur_papai,4395
2016-08-01,123,1058,solapur_papai,4395
2016-09-01,123,1165,solapur_papai,4395
2016-10-01,178,682,solapur_papai,4395
2016-11-01,648,585,solapur_papai,4395
2014-09-01,79,4644,solapur_pigeon pea (tur),4396
2014-10-01,6,4750,solapur_pigeon pea (tur),4396
2014-11-01,29,4845,solapur_pigeon pea (tur),4396
2015-02-01,1790,5445,solapur_pigeon pea (tur),4396
2015-03-01,429,5715,solapur_pigeon pea (tur),4396
2015-04-01,287,6117,solapur_pigeon pea (tur),4396
2015-05-01,32,6225,solapur_pigeon pea (tur),4396
2015-06-01,45,6872,solapur_pigeon pea (tur),4396
2015-07-01,14,6625,solapur_pigeon pea (tur),4396
2015-08-01,89,8291,solapur_pigeon pea (tur),4396
2015-09-01,22,8911,solapur_pigeon pea (tur),4396
2015-10-01,12,9394,solapur_pigeon pea (tur),4396
2015-11-01,45,10483,solapur_pigeon pea (tur),4396
2015-12-01,2004,9879,solapur_pigeon pea (tur),4396
2016-01-01,1132,8775,solapur_pigeon pea (tur),4396
2016-02-01,364,8074,solapur_pigeon pea (tur),4396
2016-03-01,177,7788,solapur_pigeon pea (tur),4396
2016-04-01,416,8711,solapur_pigeon pea (tur),4396
2016-05-01,270,8596,solapur_pigeon pea (tur),4396
2016-06-01,583,8463,solapur_pigeon pea (tur),4396
2016-07-01,142,7975,solapur_pigeon pea (tur),4396
2016-08-01,99,5816,solapur_pigeon pea (tur),4396
2016-09-01,80,6117,solapur_pigeon pea (tur),4396
2016-10-01,31,5716,solapur_pigeon pea (tur),4396
2016-11-01,265,5590,solapur_pigeon pea (tur),4396
2014-10-01,23925,3600,solapur_pomegranate,4397
2014-11-01,22859,4117,solapur_pomegranate,4397
2014-12-01,25389,4128,solapur_pomegranate,4397
2015-01-01,22803,3046,solapur_pomegranate,4397
2015-02-01,16516,2711,solapur_pomegranate,4397
2015-03-01,13068,3627,solapur_pomegranate,4397
2015-04-01,12344,3674,solapur_pomegranate,4397
2015-05-01,11017,2780,solapur_pomegranate,4397
2015-06-01,25230,2998,solapur_pomegranate,4397
2015-08-01,51503,3002,solapur_pomegranate,4397
2015-09-01,31067,3648,solapur_pomegranate,4397
2015-10-01,36672,3592,solapur_pomegranate,4397
2015-11-01,30195,3610,solapur_pomegranate,4397
2015-12-01,36164,3270,solapur_pomegranate,4397
2016-01-01,23018,3310,solapur_pomegranate,4397
2016-02-01,26606,3485,solapur_pomegranate,4397
2016-03-01,28766,3163,solapur_pomegranate,4397
2016-04-01,26512,2850,solapur_pomegranate,4397
2016-06-01,22580,2873,solapur_pomegranate,4397
2016-07-01,20720,3822,solapur_pomegranate,4397
2016-08-01,38079,4192,solapur_pomegranate,4397
2016-09-01,24847,4015,solapur_pomegranate,4397
2016-10-01,27765,3685,solapur_pomegranate,4397
2016-11-01,26407,3100,solapur_pomegranate,4397
2014-09-01,19938,2122,solapur_potato,4398
2014-12-01,15489,2169,solapur_potato,4398
2015-02-01,14598,837,solapur_potato,4398
2015-03-01,13814,807,solapur_potato,4398
2015-04-01,14779,772,solapur_potato,4398
2015-05-01,19312,836,solapur_potato,4398
2015-06-01,20652,873,solapur_potato,4398
2015-08-01,19585,734,solapur_potato,4398
2015-09-01,20772,805,solapur_potato,4398
2015-11-01,19910,993,solapur_potato,4398
2015-12-01,20979,966,solapur_potato,4398
2016-01-01,15147,1000,solapur_potato,4398
2016-02-01,17391,998,solapur_potato,4398
2016-03-01,21535,1074,solapur_potato,4398
2016-04-01,17180,1107,solapur_potato,4398
2016-05-01,17507,1288,solapur_potato,4398
2016-06-01,19745,1265,solapur_potato,4398
2016-07-01,13140,1532,solapur_potato,4398
2016-08-01,16381,1550,solapur_potato,4398
2016-09-01,15751,1387,solapur_potato,4398
2016-10-01,21562,1258,solapur_potato,4398
2016-11-01,19654,1127,solapur_potato,4398
2014-09-01,902,400,solapur_rajgira,4399
2015-11-01,431,250,solapur_rajgira,4399
2016-05-01,52,1100,solapur_rajgira,4399
2014-09-01,24479,3834,solapur_rice(paddy-hus),4400
2014-10-01,16354,3817,solapur_rice(paddy-hus),4400
2014-12-01,27504,3782,solapur_rice(paddy-hus),4400
2015-01-01,29394,3790,solapur_rice(paddy-hus),4400
2015-02-01,20333,3688,solapur_rice(paddy-hus),4400
2015-03-01,16020,3674,solapur_rice(paddy-hus),4400
2015-04-01,10994,3658,solapur_rice(paddy-hus),4400
2015-05-01,13520,3531,solapur_rice(paddy-hus),4400
2015-06-01,16649,3506,solapur_rice(paddy-hus),4400
2015-07-01,7404,3490,solapur_rice(paddy-hus),4400
2015-08-01,13761,3427,solapur_rice(paddy-hus),4400
2015-09-01,9267,3645,solapur_rice(paddy-hus),4400
2015-10-01,10740,3452,solapur_rice(paddy-hus),4400
2015-11-01,6267,3517,solapur_rice(paddy-hus),4400
2015-12-01,13611,3466,solapur_rice(paddy-hus),4400
2016-01-01,5076,3361,solapur_rice(paddy-hus),4400
2016-02-01,17394,3399,solapur_rice(paddy-hus),4400
2016-03-01,7582,3324,solapur_rice(paddy-hus),4400
2016-04-01,7854,3263,solapur_rice(paddy-hus),4400
2016-05-01,9136,3274,solapur_rice(paddy-hus),4400
2016-06-01,12558,3298,solapur_rice(paddy-hus),4400
2016-07-01,13720,3277,solapur_rice(paddy-hus),4400
2016-08-01,19663,3225,solapur_rice(paddy-hus),4400
2016-09-01,11193,3207,solapur_rice(paddy-hus),4400
2016-11-01,15808,3126,solapur_rice(paddy-hus),4400
2014-09-01,344,1200,solapur_ridge gourd,4401
2014-10-01,185,1333,solapur_ridge gourd,4401
2014-11-01,235,2181,solapur_ridge gourd,4401
2014-12-01,149,2355,solapur_ridge gourd,4401
2015-01-01,79,2538,solapur_ridge gourd,4401
2015-02-01,90,2435,solapur_ridge gourd,4401
2015-03-01,184,1780,solapur_ridge gourd,4401
2015-04-01,325,1257,solapur_ridge gourd,4401
2015-05-01,133,1855,solapur_ridge gourd,4401
2015-06-01,163,2450,solapur_ridge gourd,4401
2015-07-01,331,1650,solapur_ridge gourd,4401
2015-08-01,514,1091,solapur_ridge gourd,4401
2015-09-01,335,1146,solapur_ridge gourd,4401
2015-10-01,175,2080,solapur_ridge gourd,4401
2015-11-01,245,2048,solapur_ridge gourd,4401
2015-12-01,203,2350,solapur_ridge gourd,4401
2016-01-01,119,2505,solapur_ridge gourd,4401
2016-02-01,75,2781,solapur_ridge gourd,4401
2016-03-01,140,2459,solapur_ridge gourd,4401
2016-04-01,147,3502,solapur_ridge gourd,4401
2016-05-01,350,3596,solapur_ridge gourd,4401
2016-07-01,683,2045,solapur_ridge gourd,4401
2016-09-01,360,1282,solapur_ridge gourd,4401
2016-10-01,409,2979,solapur_ridge gourd,4401
2016-11-01,583,1567,solapur_ridge gourd,4401
2015-03-01,851,300,solapur_shepu,4402
2015-08-01,3230,500,solapur_shepu,4402
2015-12-01,1802,400,solapur_shepu,4402
2016-02-01,34,300,solapur_shepu,4402
2016-11-01,3679,200,solapur_shepu,4402
2014-09-01,3190,2119,solapur_sorgum(jawar),4403
2014-10-01,1324,2074,solapur_sorgum(jawar),4403
2015-01-01,2897,2049,solapur_sorgum(jawar),4403
2015-02-01,2459,1742,solapur_sorgum(jawar),4403
2015-03-01,1339,1886,solapur_sorgum(jawar),4403
2015-04-01,947,1845,solapur_sorgum(jawar),4403
2015-05-01,845,1859,solapur_sorgum(jawar),4403
2015-06-01,1095,1713,solapur_sorgum(jawar),4403
2015-07-01,418,1791,solapur_sorgum(jawar),4403
2015-08-01,613,1809,solapur_sorgum(jawar),4403
2015-09-01,432,1892,solapur_sorgum(jawar),4403
2015-10-01,641,1979,solapur_sorgum(jawar),4403
2015-11-01,807,2246,solapur_sorgum(jawar),4403
2015-12-01,555,2362,solapur_sorgum(jawar),4403
2016-01-01,203,2147,solapur_sorgum(jawar),4403
2016-02-01,387,1918,solapur_sorgum(jawar),4403
2016-03-01,617,2076,solapur_sorgum(jawar),4403
2016-04-01,592,2069,solapur_sorgum(jawar),4403
2016-05-01,498,2075,solapur_sorgum(jawar),4403
2016-06-01,367,2021,solapur_sorgum(jawar),4403
2016-07-01,790,2235,solapur_sorgum(jawar),4403
2016-08-01,985,1907,solapur_sorgum(jawar),4403
2016-09-01,407,1920,solapur_sorgum(jawar),4403
2016-10-01,789,2077,solapur_sorgum(jawar),4403
2014-10-01,113,3136,solapur_soybean,4404
2014-11-01,120,3364,solapur_soybean,4404
2014-12-01,12,3274,solapur_soybean,4404
2015-10-01,109,3734,solapur_soybean,4404
2015-11-01,67,3640,solapur_soybean,4404
2016-11-01,71,2790,solapur_soybean,4404
2014-12-01,3735,175,solapur_spinach,4405
2015-10-01,2360,480,solapur_spinach,4405
2016-05-01,13851,683,solapur_spinach,4405
2016-11-01,3330,200,solapur_spinach,4405
2015-11-01,3,3875,solapur_sunflower,4406
2014-09-01,29649,937,solapur_tomato,4407
2014-10-01,12001,722,solapur_tomato,4407
2014-11-01,7628,644,solapur_tomato,4407
2014-12-01,5041,1033,solapur_tomato,4407
2015-01-01,5929,727,solapur_tomato,4407
2015-02-01,2997,630,solapur_tomato,4407
2015-03-01,4513,339,solapur_tomato,4407
2015-04-01,6440,496,solapur_tomato,4407
2015-05-01,10284,889,solapur_tomato,4407
2015-06-01,9207,1034,solapur_tomato,4407
2015-07-01,14150,1042,solapur_tomato,4407
2015-08-01,35413,546,solapur_tomato,4407
2015-09-01,31513,559,solapur_tomato,4407
2015-10-01,22350,1123,solapur_tomato,4407
2015-11-01,5950,1587,solapur_tomato,4407
2015-12-01,7961,1084,solapur_tomato,4407
2016-01-01,10717,975,solapur_tomato,4407
2016-02-01,46687,333,solapur_tomato,4407
2016-03-01,7391,306,solapur_tomato,4407
2016-07-01,9257,1295,solapur_tomato,4407
2016-08-01,29322,408,solapur_tomato,4407
2016-09-01,38999,350,solapur_tomato,4407
2016-10-01,13137,438,solapur_tomato,4407
2016-11-01,11744,424,solapur_tomato,4407
2014-10-01,5466,2327,solapur_wheat(husked),4408
2014-12-01,8180,2362,solapur_wheat(husked),4408
2015-01-01,7996,2360,solapur_wheat(husked),4408
2015-02-01,6200,2327,solapur_wheat(husked),4408
2015-03-01,3559,2337,solapur_wheat(husked),4408
2015-04-01,4987,2368,solapur_wheat(husked),4408
2015-05-01,8968,2259,solapur_wheat(husked),4408
2015-06-01,4403,2264,solapur_wheat(husked),4408
2015-07-01,3114,2253,solapur_wheat(husked),4408
2015-08-01,2355,2296,solapur_wheat(husked),4408
2015-09-01,3876,2286,solapur_wheat(husked),4408
2015-10-01,4382,2352,solapur_wheat(husked),4408
2015-11-01,2659,2338,solapur_wheat(husked),4408
2015-12-01,3356,2358,solapur_wheat(husked),4408
2016-01-01,2180,2361,solapur_wheat(husked),4408
2016-02-01,6197,2287,solapur_wheat(husked),4408
2016-03-01,4065,2294,solapur_wheat(husked),4408
2016-04-01,5133,2252,solapur_wheat(husked),4408
2016-05-01,7303,2265,solapur_wheat(husked),4408
2016-06-01,5555,2286,solapur_wheat(husked),4408
2016-07-01,5709,2243,solapur_wheat(husked),4408
2016-08-01,7915,2272,solapur_wheat(husked),4408
2016-09-01,7605,2254,solapur_wheat(husked),4408
2016-10-01,6236,2280,solapur_wheat(husked),4408
2016-11-01,9298,2402,solapur_wheat(husked),4408
2014-09-01,9,3200,solapur_wheat(unhusked),4409
2014-11-01,3,3200,solapur_wheat(unhusked),4409
2015-04-01,7,3113,solapur_wheat(unhusked),4409
2015-05-01,14,3100,solapur_wheat(unhusked),4409
2015-11-01,3,3501,solapur_wheat(unhusked),4409
2016-11-01,3,3100,solapur_wheat(unhusked),4409
2014-10-01,1,1426,sonpeth_bajri,4410
2015-05-01,2,1500,sonpeth_bajri,4410
2015-11-01,56,1620,sonpeth_bajri,4410
2015-12-01,22,1575,sonpeth_bajri,4410
2016-01-01,15,1460,sonpeth_bajri,4410
2016-02-01,23,1448,sonpeth_bajri,4410
2016-03-01,12,1518,sonpeth_bajri,4410
2016-05-01,39,1572,sonpeth_bajri,4410
2016-06-01,10,1588,sonpeth_bajri,4410
2016-07-01,1,1671,sonpeth_bajri,4410
2016-08-01,7,1590,sonpeth_bajri,4410
2016-09-01,15,1513,sonpeth_bajri,4410
2014-10-01,8,3917,sonpeth_black gram,4411
2014-11-01,1,4201,sonpeth_black gram,4411
2014-12-01,1,4201,sonpeth_black gram,4411
2016-04-01,1,5455,sonpeth_black gram,4411
2016-09-01,2,6700,sonpeth_black gram,4411
2014-11-01,3848,3966,sonpeth_cotton,4412
2015-11-01,5146,4133,sonpeth_cotton,4412
2015-12-01,10558,4322,sonpeth_cotton,4412
2016-01-01,12380,4564,sonpeth_cotton,4412
2016-02-01,7929,4366,sonpeth_cotton,4412
2016-03-01,3825,4301,sonpeth_cotton,4412
2016-04-01,5503,4677,sonpeth_cotton,4412
2016-05-01,642,4861,sonpeth_cotton,4412
2016-11-01,11768,4738,sonpeth_cotton,4412
2014-09-01,8,2550,sonpeth_gram,4413
2014-10-01,23,2160,sonpeth_gram,4413
2014-11-01,4,2050,sonpeth_gram,4413
2014-12-01,2,2175,sonpeth_gram,4413
2015-02-01,2,3799,sonpeth_gram,4413
2015-05-01,3,4050,sonpeth_gram,4413
2015-06-01,31,4125,sonpeth_gram,4413
2015-11-01,2,4001,sonpeth_gram,4413
2015-12-01,1,4455,sonpeth_gram,4413
2016-01-01,343,4266,sonpeth_gram,4413
2016-03-01,217,4175,sonpeth_gram,4413
2016-04-01,237,5190,sonpeth_gram,4413
2016-05-01,134,5511,sonpeth_gram,4413
2016-06-01,60,6039,sonpeth_gram,4413
2016-07-01,4,7490,sonpeth_gram,4413
2016-08-01,11,6188,sonpeth_gram,4413
2016-09-01,4,7301,sonpeth_gram,4413
2016-10-01,32,7694,sonpeth_gram,4413
2016-11-01,7,8100,sonpeth_gram,4413
2014-09-01,271,5550,sonpeth_green gram,4414
2014-10-01,274,6588,sonpeth_green gram,4414
2014-11-01,71,6513,sonpeth_green gram,4414
2014-12-01,7,6650,sonpeth_green gram,4414
2015-06-01,4,6200,sonpeth_green gram,4414
2015-11-01,2,6250,sonpeth_green gram,4414
2016-04-01,1,6150,sonpeth_green gram,4414
2016-06-01,3,5400,sonpeth_green gram,4414
2016-08-01,71,4180,sonpeth_green gram,4414
2016-10-01,435,4682,sonpeth_green gram,4414
2016-11-01,39,4375,sonpeth_green gram,4414
2015-12-01,2,1451,sonpeth_maize,4415
2016-06-01,2,1550,sonpeth_maize,4415
2014-09-01,2,3751,sonpeth_mustard,4416
2014-10-01,1,3802,sonpeth_mustard,4416
2014-09-01,45,4569,sonpeth_pigeon pea (tur),4417
2014-10-01,14,4282,sonpeth_pigeon pea (tur),4417
2014-11-01,4,4700,sonpeth_pigeon pea (tur),4417
2014-12-01,2,5250,sonpeth_pigeon pea (tur),4417
2015-02-01,110,5900,sonpeth_pigeon pea (tur),4417
2015-05-01,37,7000,sonpeth_pigeon pea (tur),4417
2015-06-01,92,6730,sonpeth_pigeon pea (tur),4417
2016-01-01,401,8794,sonpeth_pigeon pea (tur),4417
2016-03-01,266,7507,sonpeth_pigeon pea (tur),4417
2016-04-01,376,8770,sonpeth_pigeon pea (tur),4417
2016-05-01,204,8455,sonpeth_pigeon pea (tur),4417
2016-06-01,210,8236,sonpeth_pigeon pea (tur),4417
2016-07-01,10,8650,sonpeth_pigeon pea (tur),4417
2016-08-01,60,5254,sonpeth_pigeon pea (tur),4417
2016-09-01,79,6383,sonpeth_pigeon pea (tur),4417
2016-10-01,95,6151,sonpeth_pigeon pea (tur),4417
2014-09-01,2,2350,sonpeth_safflower,4418
2014-10-01,6,2567,sonpeth_safflower,4418
2014-11-01,1,2300,sonpeth_safflower,4418
2016-02-01,62,2587,sonpeth_safflower,4418
2016-04-01,29,2670,sonpeth_safflower,4418
2016-05-01,13,2768,sonpeth_safflower,4418
2016-06-01,8,2693,sonpeth_safflower,4418
2016-08-01,3,2576,sonpeth_safflower,4418
2014-10-01,5,9050,sonpeth_sesamum,4419
2014-11-01,1,7901,sonpeth_sesamum,4419
2016-09-01,1,6000,sonpeth_sesamum,4419
2016-10-01,2,5138,sonpeth_sesamum,4419
2016-11-01,1,4600,sonpeth_sesamum,4419
2014-09-01,26,1673,sonpeth_sorgum(jawar),4420
2014-10-01,17,1810,sonpeth_sorgum(jawar),4420
2014-12-01,6,1616,sonpeth_sorgum(jawar),4420
2015-05-01,42,1800,sonpeth_sorgum(jawar),4420
2015-06-01,78,1678,sonpeth_sorgum(jawar),4420
2015-11-01,20,1793,sonpeth_sorgum(jawar),4420
2015-12-01,6,1786,sonpeth_sorgum(jawar),4420
2016-01-01,46,1746,sonpeth_sorgum(jawar),4420
2016-02-01,266,1686,sonpeth_sorgum(jawar),4420
2016-03-01,537,1766,sonpeth_sorgum(jawar),4420
2016-04-01,773,1793,sonpeth_sorgum(jawar),4420
2016-05-01,535,1738,sonpeth_sorgum(jawar),4420
2016-06-01,469,1738,sonpeth_sorgum(jawar),4420
2016-07-01,33,1710,sonpeth_sorgum(jawar),4420
2016-08-01,227,1679,sonpeth_sorgum(jawar),4420
2016-09-01,137,1646,sonpeth_sorgum(jawar),4420
2014-09-01,28,3250,sonpeth_soybean,4421
2014-11-01,4697,3313,sonpeth_soybean,4421
2014-12-01,175,3240,sonpeth_soybean,4421
2015-02-01,30,3250,sonpeth_soybean,4421
2015-05-01,50,3850,sonpeth_soybean,4421
2015-06-01,225,3544,sonpeth_soybean,4421
2015-11-01,550,3705,sonpeth_soybean,4421
2015-12-01,92,3408,sonpeth_soybean,4421
2016-01-01,143,3512,sonpeth_soybean,4421
2016-02-01,106,3558,sonpeth_soybean,4421
2016-03-01,68,3511,sonpeth_soybean,4421
2016-04-01,262,3885,sonpeth_soybean,4421
2016-05-01,154,3790,sonpeth_soybean,4421
2016-06-01,271,3734,sonpeth_soybean,4421
2016-07-01,41,3675,sonpeth_soybean,4421
2016-08-01,72,3289,sonpeth_soybean,4421
2016-09-01,24,3248,sonpeth_soybean,4421
2014-09-01,10,1457,sonpeth_wheat(husked),4422
2014-10-01,10,1489,sonpeth_wheat(husked),4422
2014-11-01,7,1660,sonpeth_wheat(husked),4422
2014-12-01,3,1620,sonpeth_wheat(husked),4422
2015-05-01,12,1850,sonpeth_wheat(husked),4422
2015-06-01,43,1817,sonpeth_wheat(husked),4422
2015-11-01,19,1915,sonpeth_wheat(husked),4422
2015-12-01,1,1970,sonpeth_wheat(husked),4422
2016-01-01,16,1640,sonpeth_wheat(husked),4422
2016-02-01,6,1520,sonpeth_wheat(husked),4422
2016-05-01,57,2029,sonpeth_wheat(husked),4422
2016-06-01,22,1843,sonpeth_wheat(husked),4422
2016-07-01,4,1825,sonpeth_wheat(husked),4422
2016-08-01,10,1822,sonpeth_wheat(husked),4422
2016-10-01,26,2026,sonpeth_wheat(husked),4422
2016-11-01,5,1918,sonpeth_wheat(husked),4422
2015-04-01,154,4033,soygaon_cotton,4423
2015-05-01,494,4050,soygaon_cotton,4423
2015-06-01,276,4000,soygaon_cotton,4423
2015-09-01,39,4000,soygaon_cotton,4423
2015-10-01,837,3983,soygaon_cotton,4423
2015-12-01,758,4290,soygaon_cotton,4423
2016-01-01,273,4515,soygaon_cotton,4423
2016-02-01,744,4433,soygaon_cotton,4423
2016-03-01,537,4313,soygaon_cotton,4423
2015-04-01,1372,1077,soygaon_maize,4424
2015-05-01,1720,1100,soygaon_maize,4424
2015-06-01,1625,1100,soygaon_maize,4424
2015-07-01,1254,1350,soygaon_maize,4424
2015-08-01,114,1200,soygaon_maize,4424
2015-10-01,1292,1067,soygaon_maize,4424
2015-11-01,1786,1275,soygaon_maize,4424
2015-12-01,2616,1363,soygaon_maize,4424
2016-01-01,1520,1353,soygaon_maize,4424
2016-02-01,3057,1335,soygaon_maize,4424
2016-03-01,2819,1331,soygaon_maize,4424
2016-04-01,282,1330,soygaon_maize,4424
2016-09-01,3,7100,tadkalas_black gram,4425
2014-10-01,15,2201,tadkalas_gram,4426
2014-10-01,18,5320,tadkalas_green gram,4427
2016-09-01,43,5003,tadkalas_green gram,4427
2016-10-01,42,5313,tadkalas_green gram,4427
2014-09-01,14,3576,tadkalas_ground nut pods (dry),4428
2014-10-01,5,3511,tadkalas_pigeon pea (tur),4429
2014-09-01,2,1520,tadkalas_sorgum(jawar),4430
2014-10-01,11,1084,tadkalas_sorgum(jawar),4430
2016-09-01,12,1600,tadkalas_sorgum(jawar),4430
2016-10-01,3,1630,tadkalas_sorgum(jawar),4430
2014-09-01,4,1801,tadkalas_soybean,4431
2014-10-01,2767,3042,tadkalas_soybean,4431
2016-09-01,4,3100,tadkalas_soybean,4431
2016-10-01,1915,2786,tadkalas_soybean,4431
2016-11-01,3531,2802,tadkalas_soybean,4431
2014-09-01,5,1680,tadkalas_wheat(husked),4432
2014-10-01,29,1411,tadkalas_wheat(husked),4432
2016-09-01,6,1583,tadkalas_wheat(husked),4432
2016-10-01,2,1560,tadkalas_wheat(husked),4432
2016-07-01,4,786,talegaon dabhade_sorgum(jawar),4433
2014-11-01,10,1225,taloda_bajri,4434
2014-12-01,60,1387,taloda_bajri,4434
2015-01-01,14,1370,taloda_bajri,4434
2015-03-01,51,1532,taloda_bajri,4434
2015-04-01,678,1224,taloda_bajri,4434
2015-06-01,278,1245,taloda_bajri,4434
2015-10-01,13,1530,taloda_bajri,4434
2015-11-01,55,1545,taloda_bajri,4434
2015-12-01,27,1513,taloda_bajri,4434
2016-01-01,20,1500,taloda_bajri,4434
2016-02-01,22,1551,taloda_bajri,4434
2016-04-01,306,1796,taloda_bajri,4434
2016-05-01,570,1746,taloda_bajri,4434
2016-06-01,47,1638,taloda_bajri,4434
2014-10-01,1621,3414,taloda_black gram,4435
2014-11-01,2451,3329,taloda_black gram,4435
2014-12-01,1051,3491,taloda_black gram,4435
2015-01-01,614,3437,taloda_black gram,4435
2015-02-01,155,3663,taloda_black gram,4435
2015-03-01,134,3188,taloda_black gram,4435
2015-04-01,470,2995,taloda_black gram,4435
2015-05-01,456,3270,taloda_black gram,4435
2015-06-01,74,3017,taloda_black gram,4435
2015-10-01,678,3706,taloda_black gram,4435
2015-12-01,17,4842,taloda_black gram,4435
2015-12-01,13,3325,taloda_castor seed,4436
2016-03-01,1,2800,taloda_castor seed,4436
2014-11-01,4894,3849,taloda_cotton,4437
2014-12-01,4642,3848,taloda_cotton,4437
2015-01-01,874,3733,taloda_cotton,4437
2015-02-01,551,3794,taloda_cotton,4437
2015-03-01,1582,3901,taloda_cotton,4437
2015-04-01,1354,3885,taloda_cotton,4437
2015-05-01,184,3858,taloda_cotton,4437
2014-10-01,484,3407,taloda_gram,4438
2014-11-01,564,3310,taloda_gram,4438
2014-12-01,218,3191,taloda_gram,4438
2015-01-01,278,3275,taloda_gram,4438
2015-02-01,560,3422,taloda_gram,4438
2015-03-01,1167,3496,taloda_gram,4438
2015-04-01,1245,3480,taloda_gram,4438
2015-05-01,2669,3997,taloda_gram,4438
2015-06-01,1593,4334,taloda_gram,4438
2015-11-01,2115,3700,taloda_gram,4438
2015-12-01,1391,3575,taloda_gram,4438
2016-01-01,675,3326,taloda_gram,4438
2016-02-01,1264,4529,taloda_gram,4438
2016-03-01,2894,5468,taloda_gram,4438
2015-01-01,74,5267,taloda_green gram,4439
2015-02-01,32,5950,taloda_green gram,4439
2015-03-01,9,6100,taloda_green gram,4439
2015-04-01,55,6717,taloda_green gram,4439
2015-05-01,196,6970,taloda_green gram,4439
2015-06-01,122,6711,taloda_green gram,4439
2016-04-01,202,6600,taloda_green gram,4439
2016-06-01,38,5950,taloda_green gram,4439
2014-10-01,681,1148,taloda_maize,4440
2014-11-01,5877,1063,taloda_maize,4440
2014-12-01,1208,1033,taloda_maize,4440
2015-01-01,470,1148,taloda_maize,4440
2015-02-01,411,1130,taloda_maize,4440
2015-03-01,694,1218,taloda_maize,4440
2015-04-01,5223,1174,taloda_maize,4440
2015-05-01,6364,1092,taloda_maize,4440
2015-06-01,653,1135,taloda_maize,4440
2015-10-01,4633,1260,taloda_maize,4440
2015-11-01,1542,1338,taloda_maize,4440
2015-12-01,1592,1423,taloda_maize,4440
2016-01-01,569,1457,taloda_maize,4440
2016-02-01,1175,1411,taloda_maize,4440
2016-03-01,2191,1534,taloda_maize,4440
2016-05-01,5135,1369,taloda_maize,4440
2016-06-01,190,1394,taloda_maize,4440
2016-10-01,3950,1283,taloda_maize,4440
2016-11-01,2190,1308,taloda_maize,4440
2014-12-01,4,4833,taloda_pigeon pea (tur),4441
2015-01-01,10,4892,taloda_pigeon pea (tur),4441
2015-02-01,25,5188,taloda_pigeon pea (tur),4441
2015-03-01,35,5500,taloda_pigeon pea (tur),4441
2015-04-01,8,5290,taloda_pigeon pea (tur),4441
2015-05-01,9,5410,taloda_pigeon pea (tur),4441
2015-11-01,17,8400,taloda_pigeon pea (tur),4441
2015-12-01,487,8393,taloda_pigeon pea (tur),4441
2016-01-01,399,8361,taloda_pigeon pea (tur),4441
2016-02-01,611,7535,taloda_pigeon pea (tur),4441
2016-03-01,479,6988,taloda_pigeon pea (tur),4441
2016-04-01,40,7500,taloda_pigeon pea (tur),4441
2015-02-01,19,9480,taloda_shepa,4442
2014-10-01,50,1700,taloda_sorgum(jawar),4443
2014-11-01,3527,1755,taloda_sorgum(jawar),4443
2014-12-01,5151,1583,taloda_sorgum(jawar),4443
2015-01-01,665,1518,taloda_sorgum(jawar),4443
2015-02-01,884,1816,taloda_sorgum(jawar),4443
2015-03-01,1667,1948,taloda_sorgum(jawar),4443
2015-04-01,674,1816,taloda_sorgum(jawar),4443
2015-05-01,101,1606,taloda_sorgum(jawar),4443
2015-06-01,35,1465,taloda_sorgum(jawar),4443
2015-12-01,3729,1376,taloda_sorgum(jawar),4443
2016-01-01,1132,1387,taloda_sorgum(jawar),4443
2016-02-01,2145,1798,taloda_sorgum(jawar),4443
2016-03-01,1359,1763,taloda_sorgum(jawar),4443
2016-04-01,331,2050,taloda_sorgum(jawar),4443
2016-11-01,4191,1424,taloda_sorgum(jawar),4443
2014-10-01,112,1617,taloda_wheat(husked),4444
2014-11-01,107,1550,taloda_wheat(husked),4444
2014-12-01,157,1577,taloda_wheat(husked),4444
2015-01-01,67,1591,taloda_wheat(husked),4444
2015-02-01,103,1646,taloda_wheat(husked),4444
2015-03-01,12696,1569,taloda_wheat(husked),4444
